date,primemover_id,time,travel_empty,stopped_empty,loading,travel_loaded,stopped_loaded,dumping,nett_cycle_time
2023-03-23,7008,21:26:56,17.87,11.9,8.77,18.13,0.0,12.31,68.98
2023-03-23,7008,22:35:55,16.55,7.56,20.68,19.08,0.38,3.17,67.42
2023-03-24,7007,01:51:06,8.84,0.53,1.85,41.99,43.11,2.33,98.65
2023-03-24,7008,02:48:04,15.55,0.17,8.07,18.17,0.0,3.17,45.12
2023-03-24,7008,03:33:11,16.25,4.77,8.94,17.53,0.0,2.98,50.46
2023-03-24,7008,04:23:39,16.89,108.16,9.18,18.7,0.0,3.39,156.31
2023-03-24,7008,10:38:03,15.73,0.15,7.95,17.87,0.0,3.1,44.8
2023-03-24,7008,11:22:51,15.86,0.08,7.2,18.22,0.66,4.5,46.53
2023-03-24,7008,14:26:39,16.41,0.08,10.47,16.24,0.0,33.7,76.9
2023-03-24,7008,15:43:33,16.2,4.12,8.3,19.48,0.42,2.88,51.4
2023-03-24,7008,16:34:57,15.98,7.43,10.17,20.48,0.0,3.37,57.43
2023-03-25,7007,04:20:09,0.49,6.31,2.16,34.89,15.96,2.5,62.31
2023-03-25,7008,04:27:14,8.45,19.53,12.17,25.85,26.22,3.43,95.65
2023-03-25,7007,22:22:35,0.46,0.0,0.33,35.49,7.47,2.37,46.12
2023-03-25,7008,22:33:22,17.1,0.28,9.5,13.55,0.42,3.52,44.37
2023-03-25,7007,23:14:03,6.19,0,0.45,34.89,4.02,2.32,47.87
2023-03-25,7008,23:24:35,14.25,1.98,14.0,19.5,0.0,3.67,53.4
2023-03-26,7007,00:57:49,12.78,0,5.61,29.75,9.44,2.33,59.92
2023-03-26,7007,01:57:44,6.53,0,0.68,37.85,8.17,2.42,55.65
2023-03-26,7008,02:10:48,16.6,0.35,16.5,20.13,0.2,3.55,57.33
2023-03-26,7007,02:53:23,5.86,0.0,0.55,38.14,152.68,2.35,199.58
2023-03-26,7008,03:08:08,17.66,0.77,11.33,18.85,0.0,5.6,54.21
2023-03-26,7008,05:10:39,9.86,2.92,0,0.0,0.0,6.04,18.81
2023-03-26,7007,07:08:01,0.2,0.04,0.0,0.0,0.0,0.8,1.04
2023-03-26,7007,07:09:04,16.24,0.37,32.08,17.63,0.0,3.4,69.72
2023-03-26,7008,07:10:37,16.81,0.47,39.59,16.85,0.0,3.33,77.05
2023-03-26,7007,08:18:47,16.03,0.3,11.27,17.12,0.0,3.67,48.38
2023-03-26,7008,08:27:40,15.58,0.18,11.33,18.17,1.03,4.52,50.82
2023-03-26,7007,09:07:10,16.79,6.43,1.13,16.54,0.38,3.33,44.6
2023-03-26,7008,09:18:29,16.35,0.15,35.38,18.22,2.26,3.22,75.58
2023-03-26,7007,10:16:39,15.88,0.22,11.3,16.62,0.0,5.17,49.18
2023-03-26,7007,11:05:50,15.45,0,0,0.0,0.0,4.1,19.55
2023-03-26,7008,11:26:40,16.07,0,12.61,54.59,5.53,3.17,91.96
2023-03-26,7007,11:50:35,0.63,9.0,0.02,30.36,5.14,2.67,47.83
2023-03-26,7008,13:43:27,15.95,0.4,6.65,17.67,0.0,3.33,43.99
2023-03-26,7008,14:33:41,15.82,0.22,7.17,17.81,0.0,3.4,44.42
2023-03-26,7008,15:18:06,15.25,0.19,8.32,17.9,0.0,3.02,44.67
2023-03-26,7008,16:02:46,15.07,0.76,11.07,17.82,0.0,5.35,50.06
2023-03-26,7007,16:06:50,0.53,0.02,1.72,26.11,5.92,2.66,36.96
2023-03-26,7007,16:52:53,0.56,0.17,0.22,33.96,31.9,2.56,69.37
2023-03-26,7008,17:07:10,16.02,1.27,9.53,20.85,8.37,1.55,57.59
2023-03-26,7008,21:13:02,16.57,0.44,10.31,19.81,0.0,3.17,50.3
2023-03-26,7007,21:29:44,0.18,0.15,0.0,21.0,6.51,2.37,30.21
2023-03-26,7008,22:03:20,16.63,0.15,9.79,19.08,0.0,3.33,48.98
2023-03-26,7007,22:18:55,0.3,0.05,0.83,30.93,7.33,2.52,41.97
2023-03-26,7008,22:52:19,16.96,0.52,8.28,20.07,0.58,3.47,49.87
2023-03-26,7007,23:13:11,0.08,0.0,0.0,30.23,1.23,2.43,33.98
2023-03-26,7008,23:48:25,16.49,0,3.55,20.08,0.0,12.17,52.29
2023-03-27,7007,00:02:09,5.36,0,0.03,32.08,0.0,2.3,39.78
2023-03-27,7007,00:59:25,0.78,0,0.1,36.21,66.9,2.5,106.48
2023-03-27,7008,08:30:02,17.61,1.59,8.53,18.37,0,2.95,49.05
2023-03-27,7008,11:13:15,16.55,0.15,7.17,18.02,0.0,2.88,44.77
2023-03-27,7008,11:58:01,15.18,0,3.45,18.94,0.0,3.08,40.66
2023-03-27,7008,13:13:46,15.18,0.65,8.01,18.5,0,16.56,58.92
2023-03-27,7008,15:05:23,0,0.11,0,0.0,0.0,1.37,1.48
2023-03-27,7008,16:00:24,5.26,15.65,7.82,17.6,0.0,8.97,55.29
2023-03-27,7007,16:05:28,21.02,0.23,31.98,26.68,17.18,2.57,99.66
2023-03-27,7008,17:26:29,15.55,0.2,7.18,63.89,5.71,3.28,95.82
2023-03-27,7007,22:15:33,13.92,0.3,2.09,9.35,4.97,2.38,33.01
2023-03-27,7007,23:03:20,8.93,0.25,0.0,9.17,3.55,2.36,24.26
2023-03-27,7007,23:49:56,11.94,0.49,0.5,20.11,0.53,2.35,35.92
2023-03-28,7007,01:47:11,7.61,0.03,0.62,16.23,5.84,2.58,32.91
2023-03-28,7008,01:53:34,16.56,3.73,7.35,20.18,0.25,3.25,51.33
2023-03-28,7007,02:34:02,6.1,0.03,0.0,20.31,1.03,2.37,29.84
2023-03-28,7008,02:50:36,18.4,3.72,8.03,20.95,0.0,4.87,55.96
2023-03-28,7007,03:27:24,9.11,0.23,0.06,9.79,1.0,5.38,25.57
2023-03-28,7008,03:46:34,17.09,5.76,18.08,49.77,6.44,3.17,100.3
2023-03-28,7007,04:20:29,7.37,0.05,0.87,18.67,21.45,2.55,50.97
2023-03-28,7007,08:13:00,20.49,0.3,0.93,21.49,16.93,2.4,62.55
2023-03-28,7008,11:12:32,16.24,40.61,24.05,19.92,0.0,3.11,103.94
2023-03-28,7008,14:08:14,17.16,47.0,14.45,18.32,0.0,3.15,100.08
2023-03-28,7007,15:07:40,6.75,1.61,8.2,21.97,35.09,1.45,75.08
2023-03-28,7008,15:48:19,15.97,0.61,21.1,17.98,0.0,3.25,58.92
2023-03-28,7008,16:47:14,15.12,0.17,16.4,15.5,15.87,2.93,65.98
2023-03-29,7008,01:10:32,0.92,0.13,0,0.0,0.0,3.7,4.74
2023-03-29,7008,01:15:17,17.36,0.13,17.71,18.57,0.0,7.78,61.55
2023-03-29,7008,02:16:50,16.57,34.62,12.58,17.76,0.0,2.95,84.48
2023-03-29,7007,11:02:21,0.7,0.0,0.32,39.3,15.43,3.13,58.88
2023-03-29,7008,13:44:42,16.15,0.21,9.35,17.37,0.0,3.0,46.08
2023-03-29,7007,13:53:15,15.88,0.2,7.08,16.88,0.0,3.15,43.2
2023-03-29,7008,14:30:47,15.23,0.22,7.65,17.53,0.0,2.82,43.45
2023-03-29,7007,14:36:27,6.4,0,0.95,17.15,0.0,3.4,27.9
2023-03-29,7008,15:14:14,15.81,0.32,7.12,17.73,0.0,2.93,43.92
2023-03-29,7007,15:25:07,2.23,0,0,0.0,0.0,2.18,4.42
2023-03-29,7008,15:58:09,16.45,6.06,11.51,18.18,0.0,3.15,55.36
2023-03-29,7007,16:10:53,18.35,0.23,7.12,17.78,0.07,3.2,46.75
2023-03-29,7008,17:08:29,15.8,0.32,11.92,20.5,0.23,3.35,52.12
2023-03-29,7007,17:41:00,12.61,0.95,0,0.0,0.0,3.22,16.78
2023-03-29,7008,21:11:48,0.33,0.05,0,0.0,0.0,2.18,2.56
2023-03-29,7008,21:14:22,16.53,0.17,17.29,18.24,0.0,3.05,55.27
2023-03-29,7008,22:09:38,16.27,3.5,8.08,19.37,0.17,3.23,50.62
2023-03-29,7007,22:44:26,13.72,0.42,7.13,66.87,3.47,3.42,95.03
2023-03-29,7008,23:05:55,16.03,0.2,8.42,18.4,0.0,3.03,46.08
2023-03-29,7008,23:52:00,16.26,0.25,3.3,40.14,9.43,3.08,72.46
2023-03-30,7007,02:33:54,16.38,0.68,8.28,7.58,0.0,3.62,36.55
2023-03-30,7007,03:19:48,15.97,0.37,6.85,21.2,1.45,7.15,52.98
2023-03-30,7008,03:44:17,18.5,4.28,15.4,51.9,9.22,4.13,103.43
2023-03-30,7007,05:43:53,15.8,0.18,2.33,18.87,0.0,3.94,41.12
2023-03-30,7007,07:20:56,14.0,0,0,0.0,0.0,23.76,37.77
2023-03-30,7007,10:51:25,1.76,0,7.38,7.38,0,3.12,19.64
2023-03-30,7007,11:27:32,15.35,0.38,7.57,45.71,8.1,3.47,80.58
2023-03-30,7007,15:45:43,15.73,0.65,9.97,854.53,11.93,9.78,902.6
2023-03-30,7008,16:21:12,17.55,1.0,10.48,19.6,0.0,11.25,59.89
2023-03-30,7008,21:36:42,19.06,5.61,8.17,22.48,0.22,3.55,59.08
2023-03-31,7008,04:06:46,19.9,2.69,8.5,60.38,7.75,8.32,107.54
2023-03-31,7007,07:44:16,18.83,0.17,9.6,62.98,5.62,3.15,100.35
2023-03-31,7008,07:47:53,15.67,0.2,10.32,17.38,0.0,3.18,46.75
2023-03-31,7008,08:34:38,15.25,0.5,0,0.0,0.0,0.85,16.6
2023-03-31,7007,10:53:45,7.03,0,12.78,18.1,0.0,2.93,40.85
2023-03-31,7008,13:55:56,15.18,0.22,6.02,17.62,0.0,3.02,42.05
2023-03-31,7008,14:37:59,15.5,0.52,7.83,17.53,0.0,46.63,88.02
2023-03-31,7007,14:41:26,1.78,0,0,0.0,0.0,0.63,2.42
2023-03-31,7008,16:13:08,14.85,6.15,7.5,17.4,0.0,3.02,48.92
2023-03-31,7007,17:29:53,0.68,0,0.08,16.93,0.0,3.22,20.92
